-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M     MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS2M
22.0,113.125,2025,9,26,4.32
22.0,113.75,2025,9,26,5.27
22.0,114.375,2025,9,26,5.45
22.0,115.0,2025,9,26,5.74
22.0,115.625,2025,9,26,5.77
22.5,113.125,2025,9,26,2.72
22.5,113.75,2025,9,26,3.65
22.5,114.375,2025,9,26,3.88
22.5,115.0,2025,9,26,4.77
22.5,115.625,2025,9,26,5.13
23.0,113.125,2025,9,26,2.09
23.0,113.75,2025,9,26,2.17
23.0,114.375,2025,9,26,2.3
23.0,115.0,2025,9,26,2.26
23.0,115.625,2025,9,26,2.62
23.5,113.125,2025,9,26,1.87
23.5,113.75,2025,9,26,1.82
23.5,114.375,2025,9,26,1.62
23.5,115.0,2025,9,26,1.8
23.5,115.625,2025,9,26,1.65
21.0,113.125,2025,9,27,6.92
21.0,113.75,2025,9,27,7.35
21.0,114.375,2025,9,27,7.3
21.0,115.0,2025,9,27,6.96
21.0,115.625,2025,9,27,6.75
21.5,113.125,2025,9,27,6.0
21.5,113.75,2025,9,27,6.34
21.5,114.375,2025,9,27,6.34
21.5,115.0,2025,9,27,6.14
21.5,115.625,2025,9,27,5.83
22.0,113.125,2025,9,27,4.21
22.0,113.75,2025,9,27,5.27
22.0,114.375,2025,9,27,5.46
22.0,115.0,2025,9,27,5.64
22.0,115.625,2025,9,27,5.54
22.5,113.125,2025,9,27,2.64
22.5,113.75,2025,9,27,3.74
22.5,114.375,2025,9,27,3.85
22.5,115.0,2025,9,27,4.87
22.5,115.625,2025,9,27,5.2
23.0,113.125,2025,9,27,2.17
23.0,113.75,2025,9,27,2.18
23.0,114.375,2025,9,27,2.23
23.0,115.0,2025,9,27,2.18
23.0,115.625,2025,9,27,2.58
23.5,113.125,2025,9,27,2.02
23.5,113.75,2025,9,27,1.89
23.5,114.375,2025,9,27,1.54
23.5,115.0,2025,9,27,1.63
23.5,115.625,2025,9,27,1.5
21.0,113.125,2025,9,28,7.15
21.0,113.75,2025,9,28,7.16
21.0,114.375,2025,9,28,7.14
21.0,115.0,2025,9,28,6.63
21.0,115.625,2025,9,28,6.04
21.5,113.125,2025,9,28,6.47
21.5,113.75,2025,9,28,6.62
21.5,114.375,2025,9,28,6.68
21.5,115.0,2025,9,28,6.06
21.5,115.625,2025,9,28,5.4
22.0,113.125,2025,9,28,4.44
22.0,113.75,2025,9,28,5.57
22.0,114.375,2025,9,28,5.61
22.0,115.0,2025,9,28,5.37
22.0,115.625,2025,9,28,4.79
22.5,113.125,2025,9,28,2.53
22.5,113.75,2025,9,28,4.02
22.5,114.375,2025,9,28,3.83
22.5,115.0,2025,9,28,4.43
22.5,115.625,2025,9,28,4.25
23.0,113.125,2025,9,28,1.68
23.0,113.75,2025,9,28,2.07
23.0,114.375,2025,9,28,2.18
23.0,115.0,2025,9,28,2.04
23.0,115.625,2025,9,28,2.22
23.5,113.125,2025,9,28,1.22
23.5,113.75,2025,9,28,1.38
23.5,114.375,2025,9,28,1.26
23.5,115.0,2025,9,28,1.43
23.5,115.625,2025,9,28,1.37
21.0,113.125,2025,9,29,4.72
21.0,113.75,2025,9,29,4.73
21.0,114.375,2025,9,29,4.76
21.0,115.0,2025,9,29,4.58
21.0,115.625,2025,9,29,4.26
21.5,113.125,2025,9,29,4.17
21.5,113.75,2025,9,29,4.27
21.5,114.375,2025,9,29,4.29
21.5,115.0,2025,9,29,4.05
21.5,115.625,2025,9,29,3.67
22.0,113.125,2025,9,29,2.8
22.0,113.75,2025,9,29,3.5
22.0,114.375,2025,9,29,3.41
22.0,115.0,2025,9,29,3.35
22.0,115.625,2025,9,29,3.02
22.5,113.125,2025,9,29,1.67
22.5,113.75,2025,9,29,2.37
22.5,114.375,2025,9,29,2.19
22.5,115.0,2025,9,29,2.48
22.5,115.625,2025,9,29,2.29
23.0,113.125,2025,9,29,1.2
23.0,113.75,2025,9,29,1.18
23.0,114.375,2025,9,29,1.21
23.0,115.0,2025,9,29,1.12
23.0,115.625,2025,9,29,1.12
23.5,113.125,2025,9,29,0.87
23.5,113.75,2025,9,29,0.73
23.5,114.375,2025,9,29,0.62
23.5,115.0,2025,9,29,0.69
23.5,115.625,2025,9,29,0.65
21.0,113.125,2025,9,30,2.03
21.0,113.75,2025,9,30,1.93
21.0,114.375,2025,9,30,2.03
21.0,115.0,2025,9,30,2.28
21.0,115.625,2025,9,30,2.7
21.5,113.125,2025,9,30,1.72
21.5,113.75,2025,9,30,1.52
21.5,114.375,2025,9,30,1.29
21.5,115.0,2025,9,30,1.24
21.5,115.625,2025,9,30,1.49
22.0,113.125,2025,9,30,1.46
22.0,113.75,2025,9,30,1.61
22.0,114.375,2025,9,30,1.51
22.0,115.0,2025,9,30,1.47
22.0,115.625,2025,9,30,1.25
22.5,113.125,2025,9,30,1.04
22.5,113.75,2025,9,30,1.53
22.5,114.375,2025,9,30,1.32
22.5,115.0,2025,9,30,1.82
22.5,115.625,2025,9,30,2.06
23.0,113.125,2025,9,30,0.75
23.0,113.75,2025,9,30,0.94
23.0,114.375,2025,9,30,0.87
23.0,115.0,2025,9,30,0.94
23.0,115.625,2025,9,30,1.22
23.5,113.125,2025,9,30,0.74
23.5,113.75,2025,9,30,0.84
23.5,114.375,2025,9,30,0.77
23.5,115.0,2025,9,30,0.92
23.5,115.625,2025,9,30,0.95
21.0,113.125,2025,10,1,1.49
21.0,113.75,2025,10,1,2.27
21.0,114.375,2025,10,1,3.03
21.0,115.0,2025,10,1,3.44
21.0,115.625,2025,10,1,3.75
21.5,113.125,2025,10,1,1.69
21.5,113.75,2025,10,1,1.59
21.5,114.375,2025,10,1,1.88
21.5,115.0,2025,10,1,2.33
21.5,115.625,2025,10,1,2.78
22.0,113.125,2025,10,1,1.66
22.0,113.75,2025,10,1,2.18
22.0,114.375,2025,10,1,1.76
22.0,115.0,2025,10,1,1.59
22.0,115.625,2025,10,1,1.65
22.5,113.125,2025,10,1,1.36
22.5,113.75,2025,10,1,2.0
22.5,114.375,2025,10,1,1.68
22.5,115.0,2025,10,1,1.88
22.5,115.625,2025,10,1,1.51
23.0,113.125,2025,10,1,1.14
23.0,113.75,2025,10,1,1.2
23.0,114.375,2025,10,1,1.11
23.0,115.0,2025,10,1,1.15
23.0,115.625,2025,10,1,1.22
23.5,113.125,2025,10,1,0.84
23.5,113.75,2025,10,1,0.62
23.5,114.375,2025,10,1,0.58
23.5,115.0,2025,10,1,1.14
23.5,115.625,2025,10,1,1.08
21.0,113.125,2025,10,2,3.97
21.0,113.75,2025,10,2,4.26
21.0,114.375,2025,10,2,4.5
21.0,115.0,2025,10,2,4.48
21.0,115.625,2025,10,2,4.42
21.5,113.125,2025,10,2,3.26
21.5,113.75,2025,10,2,3.69
21.5,114.375,2025,10,2,4.01
21.5,115.0,2025,10,2,4.02
21.5,115.625,2025,10,2,3.93
22.0,113.125,2025,10,2,2.18
22.0,113.75,2025,10,2,3.07
22.0,114.375,2025,10,2,3.19
22.0,115.0,2025,10,2,3.38
22.0,115.625,2025,10,2,3.57
22.5,113.125,2025,10,2,1.47
22.5,113.75,2025,10,2,2.23
22.5,114.375,2025,10,2,2.08
22.5,115.0,2025,10,2,2.56
22.5,115.625,2025,10,2,2.73
23.0,113.125,2025,10,2,1.25
23.0,113.75,2025,10,2,1.31
23.0,114.375,2025,10,2,1.3
23.0,115.0,2025,10,2,1.2
23.0,115.625,2025,10,2,1.24
23.5,113.125,2025,10,2,1.0
23.5,113.75,2025,10,2,1.05
23.5,114.375,2025,10,2,0.96
23.5,115.0,2025,10,2,1.0
23.5,115.625,2025,10,2,0.83
21.0,113.125,2025,10,3,3.4
21.0,113.75,2025,10,3,3.51
21.0,114.375,2025,10,3,3.81
21.0,115.0,2025,10,3,4.03
21.0,115.625,2025,10,3,4.3
21.5,113.125,2025,10,3,2.55
21.5,113.75,2025,10,3,2.7
21.5,114.375,2025,10,3,2.97
21.5,115.0,2025,10,3,3.18
21.5,115.625,2025,10,3,3.42
22.0,113.125,2025,10,3,1.7
22.0,113.75,2025,10,3,2.01
22.0,114.375,2025,10,3,1.97
22.0,115.0,2025,10,3,2.12
22.0,115.625,2025,10,3,2.6
22.5,113.125,2025,10,3,0.98
22.5,113.75,2025,10,3,1.42
22.5,114.375,2025,10,3,1.2
22.5,115.0,2025,10,3,1.41
22.5,115.625,2025,10,3,1.91
23.0,113.125,2025,10,3,0.71
23.0,113.75,2025,10,3,0.73
23.0,114.375,2025,10,3,0.59
23.0,115.0,2025,10,3,0.63
23.0,115.625,2025,10,3,0.87
23.5,113.125,2025,10,3,0.77
23.5,113.75,2025,10,3,0.76
23.5,114.375,2025,10,3,0.66
23.5,115.0,2025,10,3,0.79
23.5,115.625,2025,10,3,0.74
21.0,113.125,2025,10,4,7.87
21.0,113.75,2025,10,4,8.8
21.0,114.375,2025,10,4,9.51
21.0,115.0,2025,10,4,9.69
21.0,115.625,2025,10,4,9.62
21.5,113.125,2025,10,4,6.78
21.5,113.75,2025,10,4,7.8
21.5,114.375,2025,10,4,8.44
21.5,115.0,2025,10,4,8.32
21.5,115.625,2025,10,4,8.02
22.0,113.125,2025,10,4,4.86
22.0,113.75,2025,10,4,6.63
22.0,114.375,2025,10,4,7.06
22.0,115.0,2025,10,4,7.42
22.0,115.625,2025,10,4,7.32
22.5,113.125,2025,10,4,3.02
22.5,113.75,2025,10,4,4.73
22.5,114.375,2025,10,4,4.93
22.5,115.0,2025,10,4,6.39
22.5,115.625,2025,10,4,7.04
23.0,113.125,2025,10,4,2.17
23.0,113.75,2025,10,4,2.51
23.0,114.375,2025,10,4,2.75
23.0,115.0,2025,10,4,2.87
23.0,115.625,2025,10,4,3.55
23.5,113.125,2025,10,4,1.68
23.5,113.75,2025,10,4,1.79
23.5,114.375,2025,10,4,1.62
23.5,115.0,2025,10,4,1.8
23.5,115.625,2025,10,4,1.78
21.0,113.125,2025,10,5,13.82
21.0,113.75,2025,10,5,11.74
21.0,114.375,2025,10,5,10.07
21.0,115.0,2025,10,5,8.83
21.0,115.625,2025,10,5,7.77
21.5,113.125,2025,10,5,12.32
21.5,113.75,2025,10,5,11.06
21.5,114.375,2025,10,5,9.84
21.5,115.0,2025,10,5,8.34
21.5,115.625,2025,10,5,7.19
22.0,113.125,2025,10,5,9.54
22.0,113.75,2025,10,5,10.43
22.0,114.375,2025,10,5,9.02
22.0,115.0,2025,10,5,8.04
22.0,115.625,2025,10,5,7.12
22.5,113.125,2025,10,5,6.84
22.5,113.75,2025,10,5,8.56
22.5,114.375,2025,10,5,7.55
22.5,115.0,2025,10,5,7.96
22.5,115.625,2025,10,5,7.09
23.0,113.125,2025,10,5,5.23
23.0,113.75,2025,10,5,5.26
23.0,114.375,2025,10,5,4.99
23.0,115.0,2025,10,5,4.42
23.0,115.625,2025,10,5,4.18
23.5,113.125,2025,10,5,3.88
23.5,113.75,2025,10,5,3.59
23.5,114.375,2025,10,5,2.71
23.5,115.0,2025,10,5,2.65
23.5,115.625,2025,10,5,2.8
21.0,113.125,2025,10,6,5.31
21.0,113.75,2025,10,6,4.61
21.0,114.375,2025,10,6,4.06
21.0,115.0,2025,10,6,3.52
21.0,115.625,2025,10,6,3.39
21.5,113.125,2025,10,6,4.99
21.5,113.75,2025,10,6,4.46
21.5,114.375,2025,10,6,4.02
21.5,115.0,2025,10,6,3.52
21.5,115.625,2025,10,6,3.26
22.0,113.125,2025,10,6,3.79
22.0,113.75,2025,10,6,4.4
22.0,114.375,2025,10,6,3.76
22.0,115.0,2025,10,6,3.49
22.0,115.625,2025,10,6,3.13
22.5,113.125,2025,10,6,2.65
22.5,113.75,2025,10,6,3.76
22.5,114.375,2025,10,6,2.96
22.5,115.0,2025,10,6,3.16
22.5,115.625,2025,10,6,2.85
23.0,113.125,2025,10,6,2.34
23.0,113.75,2025,10,6,2.23
23.0,114.375,2025,10,6,2.02
23.0,115.0,2025,10,6,1.77
23.0,115.625,2025,10,6,1.69
23.5,113.125,2025,10,6,2.1
23.5,113.75,2025,10,6,1.69
23.5,114.375,2025,10,6,1.44
23.5,115.0,2025,10,6,1.53
23.5,115.625,2025,10,6,1.31
21.0,113.125,2025,10,7,3.01
21.0,113.75,2025,10,7,3.01
21.0,114.375,2025,10,7,3.2
21.0,115.0,2025,10,7,3.47
21.0,115.625,2025,10,7,3.78
21.5,113.125,2025,10,7,2.36
21.5,113.75,2025,10,7,2.34
21.5,114.375,2025,10,7,2.53
21.5,115.0,2025,10,7,2.79
21.5,115.625,2025,10,7,3.07
22.0,113.125,2025,10,7,1.7
22.0,113.75,2025,10,7,1.95
22.0,114.375,2025,10,7,2.08
22.0,115.0,2025,10,7,2.32
22.0,115.625,2025,10,7,2.65
22.5,113.125,2025,10,7,1.1
22.5,113.75,2025,10,7,1.57
22.5,114.375,2025,10,7,1.76
22.5,115.0,2025,10,7,2.29
22.5,115.625,2025,10,7,2.45
23.0,113.125,2025,10,7,0.85
23.0,113.75,2025,10,7,1.1
23.0,114.375,2025,10,7,1.37
23.0,115.0,2025,10,7,1.48
23.0,115.625,2025,10,7,1.76
23.5,113.125,2025,10,7,0.87
23.5,113.75,2025,10,7,1.07
23.5,114.375,2025,10,7,1.1
23.5,115.0,2025,10,7,1.33
23.5,115.625,2025,10,7,1.37
21.0,113.125,2025,10,8,2.69
21.0,113.75,2025,10,8,3.36
21.0,114.375,2025,10,8,3.78
21.0,115.0,2025,10,8,3.95
21.0,115.625,2025,10,8,3.92
21.5,113.125,2025,10,8,2.29
21.5,113.75,2025,10,8,2.94
21.5,114.375,2025,10,8,3.59
21.5,115.0,2025,10,8,3.82
21.5,115.625,2025,10,8,3.63
22.0,113.125,2025,10,8,1.9
22.0,113.75,2025,10,8,2.66
22.0,114.375,2025,10,8,3.25
22.0,115.0,2025,10,8,3.8
22.0,115.625,2025,10,8,3.87
22.5,113.125,2025,10,8,1.37
22.5,113.75,2025,10,8,2.18
22.5,114.375,2025,10,8,2.59
22.5,115.0,2025,10,8,3.61
22.5,115.625,2025,10,8,4.08
23.0,113.125,2025,10,8,0.94
23.0,113.75,2025,10,8,1.37
23.0,114.375,2025,10,8,1.68
23.0,115.0,2025,10,8,1.88
23.0,115.625,2025,10,8,2.5
23.5,113.125,2025,10,8,0.79
23.5,113.75,2025,10,8,1.07
23.5,114.375,2025,10,8,1.17
23.5,115.0,2025,10,8,1.46
23.5,115.625,2025,10,8,1.61
21.0,113.125,2025,10,9,3.46
21.0,113.75,2025,10,9,3.56
21.0,114.375,2025,10,9,3.68
21.0,115.0,2025,10,9,3.85
21.0,115.625,2025,10,9,3.89
21.5,113.125,2025,10,9,2.68
21.5,113.75,2025,10,9,2.71
21.5,114.375,2025,10,9,2.79
21.5,115.0,2025,10,9,2.88
21.5,115.625,2025,10,9,2.75
22.0,113.125,2025,10,9,1.96
22.0,113.75,2025,10,9,2.42
22.0,114.375,2025,10,9,2.3
22.0,115.0,2025,10,9,2.45
22.0,115.625,2025,10,9,2.61
22.5,113.125,2025,10,9,1.43
22.5,113.75,2025,10,9,1.97
22.5,114.375,2025,10,9,1.91
22.5,115.0,2025,10,9,2.41
22.5,115.625,2025,10,9,3.05
23.0,113.125,2025,10,9,1.18
23.0,113.75,2025,10,9,1.19
23.0,114.375,2025,10,9,1.27
23.0,115.0,2025,10,9,1.44
23.0,115.625,2025,10,9,2.02
23.5,113.125,2025,10,9,0.86
23.5,113.75,2025,10,9,0.79
23.5,114.375,2025,10,9,0.9
23.5,115.0,2025,10,9,1.18
23.5,115.625,2025,10,9,1.26
21.0,113.125,2025,10,10,3.77
21.0,113.75,2025,10,10,4.1
21.0,114.375,2025,10,10,4.56
21.0,115.0,2025,10,10,4.91
21.0,115.625,2025,10,10,5.04
21.5,113.125,2025,10,10,3.02
21.5,113.75,2025,10,10,3.46
21.5,114.375,2025,10,10,4.1
21.5,115.0,2025,10,10,4.61
21.5,115.625,2025,10,10,4.88
22.0,113.125,2025,10,10,1.79
22.0,113.75,2025,10,10,2.61
22.0,114.375,2025,10,10,3.35
22.0,115.0,2025,10,10,4.28
22.0,115.625,2025,10,10,4.98
22.5,113.125,2025,10,10,0.9
22.5,113.75,2025,10,10,1.5
22.5,114.375,2025,10,10,2.07
22.5,115.0,2025,10,10,3.55
22.5,115.625,2025,10,10,4.53
23.0,113.125,2025,10,10,0.65
23.0,113.75,2025,10,10,0.57
23.0,114.375,2025,10,10,0.86
23.0,115.0,2025,10,10,1.38
23.0,115.625,2025,10,10,2.23
23.5,113.125,2025,10,10,0.7
23.5,113.75,2025,10,10,0.65
23.5,114.375,2025,10,10,0.53
23.5,115.0,2025,10,10,0.81
23.5,115.625,2025,10,10,1.14
21.0,113.125,2025,10,11,4.59
21.0,113.75,2025,10,11,4.64
21.0,114.375,2025,10,11,4.59
21.0,115.0,2025,10,11,4.48
21.0,115.625,2025,10,11,4.37
21.5,113.125,2025,10,11,3.84
21.5,113.75,2025,10,11,4.23
21.5,114.375,2025,10,11,4.48
21.5,115.0,2025,10,11,4.39
21.5,115.625,2025,10,11,4.09
22.0,113.125,2025,10,11,2.47
22.0,113.75,2025,10,11,3.46
22.0,114.375,2025,10,11,3.78
22.0,115.0,2025,10,11,4.09
22.0,115.625,2025,10,11,3.99
22.5,113.125,2025,10,11,1.48
22.5,113.75,2025,10,11,2.5
22.5,114.375,2025,10,11,2.5
22.5,115.0,2025,10,11,3.31
22.5,115.625,2025,10,11,3.45
23.0,113.125,2025,10,11,1.02
23.0,113.75,2025,10,11,1.29
23.0,114.375,2025,10,11,1.43
23.0,115.0,2025,10,11,1.48
23.0,115.625,2025,10,11,1.71
23.5,113.125,2025,10,11,0.68
23.5,113.75,2025,10,11,0.72
23.5,114.375,2025,10,11,0.89
23.5,115.0,2025,10,11,1.08
23.5,115.625,2025,10,11,1.1
21.0,113.125,2025,10,12,3.66
21.0,113.75,2025,10,12,3.51
21.0,114.375,2025,10,12,3.57
21.0,115.0,2025,10,12,3.72
21.0,115.625,2025,10,12,3.81
21.5,113.125,2025,10,12,3.51
21.5,113.75,2025,10,12,3.7
21.5,114.375,2025,10,12,3.87
21.5,115.0,2025,10,12,3.96
21.5,115.625,2025,10,12,3.92
22.0,113.125,2025,10,12,2.49
22.0,113.75,2025,10,12,3.65
22.0,114.375,2025,10,12,3.92
22.0,115.0,2025,10,12,4.29
22.0,115.625,2025,10,12,4.23
22.5,113.125,2025,10,12,1.53
22.5,113.75,2025,10,12,2.88
22.5,114.375,2025,10,12,3.01
22.5,115.0,2025,10,12,4.09
22.5,115.625,2025,10,12,4.22
23.0,113.125,2025,10,12,1.2
23.0,113.75,2025,10,12,1.62
23.0,114.375,2025,10,12,1.8
23.0,115.0,2025,10,12,1.89
23.0,115.625,2025,10,12,2.2
23.5,113.125,2025,10,12,1.02
23.5,113.75,2025,10,12,1.13
23.5,114.375,2025,10,12,1.11
23.5,115.0,2025,10,12,1.35
23.5,115.625,2025,10,12,1.4
21.0,113.125,2025,10,13,3.86
21.0,113.75,2025,10,13,3.56
21.0,114.375,2025,10,13,3.4
21.0,115.0,2025,10,13,3.29
21.0,115.625,2025,10,13,3.48
21.5,113.125,2025,10,13,3.46
21.5,113.75,2025,10,13,3.57
21.5,114.375,2025,10,13,3.62
21.5,115.0,2025,10,13,3.58
21.5,115.625,2025,10,13,3.43
22.0,113.125,2025,10,13,2.42
22.0,113.75,2025,10,13,3.47
22.0,114.375,2025,10,13,3.65
22.0,115.0,2025,10,13,3.86
22.0,115.625,2025,10,13,3.68
22.5,113.125,2025,10,13,1.54
22.5,113.75,2025,10,13,2.78
22.5,114.375,2025,10,13,2.74
22.5,115.0,2025,10,13,3.64
22.5,115.625,2025,10,13,3.86
23.0,113.125,2025,10,13,1.2
23.0,113.75,2025,10,13,1.54
23.0,114.375,2025,10,13,1.6
23.0,115.0,2025,10,13,1.7
23.0,115.625,2025,10,13,2.04
23.5,113.125,2025,10,13,0.97
23.5,113.75,2025,10,13,1.04
23.5,114.375,2025,10,13,1.0
23.5,115.0,2025,10,13,1.23
23.5,115.625,2025,10,13,1.26
21.0,113.125,2025,10,14,4.24
21.0,113.75,2025,10,14,4.53
21.0,114.375,2025,10,14,4.85
21.0,115.0,2025,10,14,5.1
21.0,115.625,2025,10,14,5.24
21.5,113.125,2025,10,14,3.72
21.5,113.75,2025,10,14,4.17
21.5,114.375,2025,10,14,4.44
21.5,115.0,2025,10,14,4.52
21.5,115.625,2025,10,14,4.51
22.0,113.125,2025,10,14,2.53
22.0,113.75,2025,10,14,3.59
22.0,114.375,2025,10,14,3.68
22.0,115.0,2025,10,14,3.82
22.0,115.625,2025,10,14,3.76
22.5,113.125,2025,10,14,1.55
22.5,113.75,2025,10,14,2.53
22.5,114.375,2025,10,14,2.4
22.5,115.0,2025,10,14,2.88
22.5,115.625,2025,10,14,2.73
23.0,113.125,2025,10,14,1.24
23.0,113.75,2025,10,14,1.35
23.0,114.375,2025,10,14,1.34
23.0,115.0,2025,10,14,1.25
23.0,115.625,2025,10,14,1.3
23.5,113.125,2025,10,14,1.08
23.5,113.75,2025,10,14,0.98
23.5,114.375,2025,10,14,0.78
23.5,115.0,2025,10,14,0.75
23.5,115.625,2025,10,14,0.67
21.0,113.125,2025,10,15,5.29
21.0,113.75,2025,10,15,5.48
21.0,114.375,2025,10,15,5.74
21.0,115.0,2025,10,15,5.95
21.0,115.625,2025,10,15,6.08
21.5,113.125,2025,10,15,4.24
21.5,113.75,2025,10,15,4.58
21.5,114.375,2025,10,15,4.92
21.5,115.0,2025,10,15,5.2
21.5,115.625,2025,10,15,5.37
22.0,113.125,2025,10,15,2.54
22.0,113.75,2025,10,15,3.4
22.0,114.375,2025,10,15,3.78
22.0,115.0,2025,10,15,4.32
22.0,115.625,2025,10,15,4.74
22.5,113.125,2025,10,15,1.3
22.5,113.75,2025,10,15,2.07
22.5,114.375,2025,10,15,2.28
22.5,115.0,2025,10,15,3.14
22.5,115.625,2025,10,15,3.72
23.0,113.125,2025,10,15,0.83
23.0,113.75,2025,10,15,1.0
23.0,114.375,2025,10,15,1.23
23.0,115.0,2025,10,15,1.3
23.0,115.625,2025,10,15,1.66
23.5,113.125,2025,10,15,0.8
23.5,113.75,2025,10,15,0.83
23.5,114.375,2025,10,15,0.78
23.5,115.0,2025,10,15,0.89
23.5,115.625,2025,10,15,0.9
21.0,113.125,2025,10,16,5.79
21.0,113.75,2025,10,16,6.08
21.0,114.375,2025,10,16,6.33
21.0,115.0,2025,10,16,6.5
21.0,115.625,2025,10,16,6.53
21.5,113.125,2025,10,16,5.0
21.5,113.75,2025,10,16,5.65
21.5,114.375,2025,10,16,6.0
21.5,115.0,2025,10,16,6.16
21.5,115.625,2025,10,16,6.12
22.0,113.125,2025,10,16,3.08
22.0,113.75,2025,10,16,4.58
22.0,114.375,2025,10,16,5.11
22.0,115.0,2025,10,16,5.72
22.0,115.625,2025,10,16,5.94
22.5,113.125,2025,10,16,1.55
22.5,113.75,2025,10,16,2.64
22.5,114.375,2025,10,16,3.08
22.5,115.0,2025,10,16,4.42
22.5,115.625,2025,10,16,5.01
23.0,113.125,2025,10,16,1.13
23.0,113.75,2025,10,16,1.24
23.0,114.375,2025,10,16,1.52
23.0,115.0,2025,10,16,1.65
23.0,115.625,2025,10,16,2.2
23.5,113.125,2025,10,16,1.26
23.5,113.75,2025,10,16,1.14
23.5,114.375,2025,10,16,1.01
23.5,115.0,2025,10,16,1.07
23.5,115.625,2025,10,16,1.11
21.0,113.125,2025,10,17,5.51
21.0,113.75,2025,10,17,5.87
21.0,114.375,2025,10,17,6.31
21.0,115.0,2025,10,17,6.59
21.0,115.625,2025,10,17,6.67
21.5,113.125,2025,10,17,4.4
21.5,113.75,2025,10,17,5.01
21.5,114.375,2025,10,17,5.55
21.5,115.0,2025,10,17,5.95
21.5,115.625,2025,10,17,6.1
22.0,113.125,2025,10,17,2.6
22.0,113.75,2025,10,17,3.82
22.0,114.375,2025,10,17,4.51
22.0,115.0,2025,10,17,5.26
22.0,115.625,2025,10,17,5.72
22.5,113.125,2025,10,17,1.16
22.5,113.75,2025,10,17,2.05
22.5,114.375,2025,10,17,2.69
22.5,115.0,2025,10,17,3.89
22.5,115.625,2025,10,17,4.65
23.0,113.125,2025,10,17,0.66
23.0,113.75,2025,10,17,0.93
23.0,114.375,2025,10,17,1.34
23.0,115.0,2025,10,17,1.55
23.0,115.625,2025,10,17,2.01
23.5,113.125,2025,10,17,0.89
23.5,113.75,2025,10,17,0.91
23.5,114.375,2025,10,17,0.78
23.5,115.0,2025,10,17,1.14
23.5,115.625,2025,10,17,1.1
21.0,113.125,2025,10,18,4.48
21.0,113.75,2025,10,18,4.84
21.0,114.375,2025,10,18,5.56
21.0,115.0,2025,10,18,6.17
21.0,115.625,2025,10,18,6.66
21.5,113.125,2025,10,18,3.42
21.5,113.75,2025,10,18,3.62
21.5,114.375,2025,10,18,4.27
21.5,115.0,2025,10,18,5.07
21.5,115.625,2025,10,18,5.83
22.0,113.125,2025,10,18,2.23
22.0,113.75,2025,10,18,2.66
22.0,114.375,2025,10,18,3.09
22.0,115.0,2025,10,18,3.89
22.0,115.625,2025,10,18,4.83
22.5,113.125,2025,10,18,1.53
22.5,113.75,2025,10,18,1.92
22.5,114.375,2025,10,18,2.06
22.5,115.0,2025,10,18,2.88
22.5,115.625,2025,10,18,3.62
23.0,113.125,2025,10,18,1.41
23.0,113.75,2025,10,18,1.32
23.0,114.375,2025,10,18,1.44
23.0,115.0,2025,10,18,1.51
23.0,115.625,2025,10,18,1.82
23.5,113.125,2025,10,18,1.59
23.5,113.75,2025,10,18,1.39
23.5,114.375,2025,10,18,1.27
23.5,115.0,2025,10,18,1.4
23.5,115.625,2025,10,18,1.23
21.0,113.125,2025,10,19,6.53
21.0,113.75,2025,10,19,7.3
21.0,114.375,2025,10,19,8.49
21.0,115.0,2025,10,19,9.23
21.0,115.625,2025,10,19,9.5
21.5,113.125,2025,10,19,5.94
21.5,113.75,2025,10,19,6.31
21.5,114.375,2025,10,19,7.41
21.5,115.0,2025,10,19,8.61
21.5,115.625,2025,10,19,9.24
22.0,113.125,2025,10,19,4.73
22.0,113.75,2025,10,19,5.62
22.0,114.375,2025,10,19,5.92
22.0,115.0,2025,10,19,7.36
22.0,115.625,2025,10,19,8.64
22.5,113.125,2025,10,19,3.7
22.5,113.75,2025,10,19,4.88
22.5,114.375,2025,10,19,4.24
22.5,115.0,2025,10,19,5.4
22.5,115.625,2025,10,19,6.78
23.0,113.125,2025,10,19,3.4
23.0,113.75,2025,10,19,3.33
23.0,114.375,2025,10,19,3.07
23.0,115.0,2025,10,19,2.6
23.0,115.625,2025,10,19,3.15
23.5,113.125,2025,10,19,3.65
23.5,113.75,2025,10,19,3.2
23.5,114.375,2025,10,19,2.81
23.5,115.0,2025,10,19,2.64
23.5,115.625,2025,10,19,2.11
21.0,113.125,2025,10,20,10.82
21.0,113.75,2025,10,20,11.02
21.0,114.375,2025,10,20,11.64
21.0,115.0,2025,10,20,11.73
21.0,115.625,2025,10,20,11.4
21.5,113.125,2025,10,20,9.97
21.5,113.75,2025,10,20,10.25
21.5,114.375,2025,10,20,10.87
21.5,115.0,2025,10,20,11.5
21.5,115.625,2025,10,20,11.48
22.0,113.125,2025,10,20,7.59
22.0,113.75,2025,10,20,8.98
22.0,114.375,2025,10,20,9.39
22.0,115.0,2025,10,20,10.74
22.0,115.625,2025,10,20,11.53
