-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
22.0,115.0,2025,10,17,0.85
22.0,115.625,2025,10,17,0.6
22.5,113.125,2025,10,17,0.16
22.5,113.75,2025,10,17,0.04
22.5,114.375,2025,10,17,0.35
22.5,115.0,2025,10,17,0.43
22.5,115.625,2025,10,17,0.4
23.0,113.125,2025,10,17,0.05
23.0,113.75,2025,10,17,0.05
23.0,114.375,2025,10,17,0.08
23.0,115.0,2025,10,17,0.05
23.0,115.625,2025,10,17,0.09
23.5,113.125,2025,10,17,0.19
23.5,113.75,2025,10,17,0.39
23.5,114.375,2025,10,17,0.23
23.5,115.0,2025,10,17,0.03
23.5,115.625,2025,10,17,0.04
21.0,113.125,2025,10,18,0.95
21.0,113.75,2025,10,18,0.88
21.0,114.375,2025,10,18,0.7
21.0,115.0,2025,10,18,0.71
21.0,115.625,2025,10,18,0.72
21.5,113.125,2025,10,18,0.94
21.5,113.75,2025,10,18,0.88
21.5,114.375,2025,10,18,0.79
21.5,115.0,2025,10,18,0.69
21.5,115.625,2025,10,18,0.69
22.0,113.125,2025,10,18,0.69
22.0,113.75,2025,10,18,0.98
22.0,114.375,2025,10,18,0.8
22.0,115.0,2025,10,18,0.64
22.0,115.625,2025,10,18,0.56
22.5,113.125,2025,10,18,0.16
22.5,113.75,2025,10,18,0.03
22.5,114.375,2025,10,18,0.31
22.5,115.0,2025,10,18,0.39
22.5,115.625,2025,10,18,0.38
23.0,113.125,2025,10,18,0.01
23.0,113.75,2025,10,18,0.01
23.0,114.375,2025,10,18,0.08
23.0,115.0,2025,10,18,0.04
23.0,115.625,2025,10,18,0.07
23.5,113.125,2025,10,18,0.02
23.5,113.75,2025,10,18,0.03
23.5,114.375,2025,10,18,0.01
23.5,115.0,2025,10,18,0.0
23.5,115.625,2025,10,18,0.01
21.0,113.125,2025,10,19,0.12
21.0,113.75,2025,10,19,0.12
21.0,114.375,2025,10,19,0.49
21.0,115.0,2025,10,19,2.61
21.0,115.625,2025,10,19,3.2
21.5,113.125,2025,10,19,0.09
21.5,113.75,2025,10,19,0.1
21.5,114.375,2025,10,19,0.39
21.5,115.0,2025,10,19,2.08
21.5,115.625,2025,10,19,3.33
22.0,113.125,2025,10,19,0.05
22.0,113.75,2025,10,19,0.07
22.0,114.375,2025,10,19,0.28
22.0,115.0,2025,10,19,1.25
22.0,115.625,2025,10,19,2.48
22.5,113.125,2025,10,19,0.01
22.5,113.75,2025,10,19,0.0
22.5,114.375,2025,10,19,0.16
22.5,115.0,2025,10,19,0.5
22.5,115.625,2025,10,19,0.68
23.0,113.125,2025,10,19,0.0
23.0,113.75,2025,10,19,0.0
23.0,114.375,2025,10,19,0.04
23.0,115.0,2025,10,19,0.05
23.0,115.625,2025,10,19,0.14
23.5,113.125,2025,10,19,0.0
23.5,113.75,2025,10,19,0.0
23.5,114.375,2025,10,19,0.0
23.5,115.0,2025,10,19,0.0
23.5,115.625,2025,10,19,0.01
21.0,113.125,2025,10,20,0.65
21.0,113.75,2025,10,20,0.89
21.0,114.375,2025,10,20,5.97
21.0,115.0,2025,10,20,29.28
21.0,115.625,2025,10,20,36.57
21.5,113.125,2025,10,20,0.4
21.5,113.75,2025,10,20,0.56
21.5,114.375,2025,10,20,3.58
21.5,115.0,2025,10,20,18.69
21.5,115.625,2025,10,20,27.85
22.0,113.125,2025,10,20,0.25
22.0,113.75,2025,10,20,0.44
22.0,114.375,2025,10,20,2.34
22.0,115.0,2025,10,20,11.14
22.0,115.625,2025,10,20,19.65
22.5,113.125,2025,10,20,0.07
22.5,113.75,2025,10,20,0.04
22.5,114.375,2025,10,20,1.55
22.5,115.0,2025,10,20,5.38
22.5,115.625,2025,10,20,6.23
23.0,113.125,2025,10,20,0.03
23.0,113.75,2025,10,20,0.04
23.0,114.375,2025,10,20,0.54
23.0,115.0,2025,10,20,0.59
23.0,115.625,2025,10,20,1.76
23.5,113.125,2025,10,20,0.1
23.5,113.75,2025,10,20,0.14
23.5,114.375,2025,10,20,0.11
23.5,115.0,2025,10,20,0.1
23.5,115.625,2025,10,20,0.18
21.0,113.125,2025,10,21,3.69
21.0,113.75,2025,10,21,3.72
21.0,114.375,2025,10,21,5.86
21.0,115.0,2025,10,21,17.32
21.0,115.625,2025,10,21,20.23
21.5,113.125,2025,10,21,2.31
21.5,113.75,2025,10,21,2.38
21.5,114.375,2025,10,21,2.99
21.5,115.0,2025,10,21,8.2
21.5,115.625,2025,10,21,9.76
22.0,113.125,2025,10,21,1.26
22.0,113.75,2025,10,21,1.45
22.0,114.375,2025,10,21,1.65
22.0,115.0,2025,10,21,3.77
22.0,115.625,2025,10,21,5.39
22.5,113.125,2025,10,21,0.47
22.5,113.75,2025,10,21,0.37
22.5,114.375,2025,10,21,0.76
22.5,115.0,2025,10,21,1.4
22.5,115.625,2025,10,21,1.48
23.0,113.125,2025,10,21,0.1
23.0,113.75,2025,10,21,0.11
23.0,114.375,2025,10,21,0.23
23.0,115.0,2025,10,21,0.17
23.0,115.625,2025,10,21,0.54
23.5,113.125,2025,10,21,0.12
23.5,113.75,2025,10,21,0.25
23.5,114.375,2025,10,21,0.19
23.5,115.0,2025,10,21,0.25
23.5,115.625,2025,10,21,0.35
21.0,113.125,2025,10,22,1.94
21.0,113.75,2025,10,22,1.8
21.0,114.375,2025,10,22,1.86
21.0,115.0,2025,10,22,3.66
21.0,115.625,2025,10,22,3.78
21.5,113.125,2025,10,22,2.04
21.5,113.75,2025,10,22,2.0
21.5,114.375,2025,10,22,2.67
21.5,115.0,2025,10,22,5.54
21.5,115.625,2025,10,22,5.39
22.0,113.125,2025,10,22,2.28
22.0,113.75,2025,10,22,2.17
22.0,114.375,2025,10,22,3.27
22.0,115.0,2025,10,22,6.32
22.0,115.625,2025,10,22,6.16
22.5,113.125,2025,10,22,3.23
22.5,113.75,2025,10,22,3.91
22.5,114.375,2025,10,22,3.47
22.5,115.0,2025,10,22,4.28
22.5,115.625,2025,10,22,4.43
23.0,113.125,2025,10,22,2.83
23.0,113.75,2025,10,22,2.91
23.0,114.375,2025,10,22,1.88
23.0,115.0,2025,10,22,0.89
23.0,115.625,2025,10,22,0.75
23.5,113.125,2025,10,22,1.64
23.5,113.75,2025,10,22,1.76
23.5,114.375,2025,10,22,0.86
23.5,115.0,2025,10,22,0.3
23.5,115.625,2025,10,22,0.28
21.0,113.125,2025,10,23,0.97
21.0,113.75,2025,10,23,0.84
21.0,114.375,2025,10,23,0.77
21.0,115.0,2025,10,23,1.19
21.0,115.625,2025,10,23,1.48
21.5,113.125,2025,10,23,1.06
21.5,113.75,2025,10,23,0.9
21.5,114.375,2025,10,23,1.38
21.5,115.0,2025,10,23,1.52
21.5,115.625,2025,10,23,1.4
22.0,113.125,2025,10,23,0.56
22.0,113.75,2025,10,23,0.37
22.0,114.375,2025,10,23,0.82
22.0,115.0,2025,10,23,1.62
22.0,115.625,2025,10,23,1.21
22.5,113.125,2025,10,23,0.29
22.5,113.75,2025,10,23,0.28
22.5,114.375,2025,10,23,0.55
22.5,115.0,2025,10,23,1.15
22.5,115.625,2025,10,23,1.23
23.0,113.125,2025,10,23,0.32
23.0,113.75,2025,10,23,0.31
23.0,114.375,2025,10,23,0.46
23.0,115.0,2025,10,23,0.5
23.0,115.625,2025,10,23,0.56
23.5,113.125,2025,10,23,0.34
23.5,113.75,2025,10,23,0.22
23.5,114.375,2025,10,23,0.37
23.5,115.0,2025,10,23,0.31
23.5,115.625,2025,10,23,0.32
21.0,113.125,2025,10,24,0.27
21.0,113.75,2025,10,24,0.31
21.0,114.375,2025,10,24,0.71
21.0,115.0,2025,10,24,2.46
21.0,115.625,2025,10,24,3.2
21.5,113.125,2025,10,24,0.22
21.5,113.75,2025,10,24,0.26
21.5,114.375,2025,10,24,0.65
21.5,115.0,2025,10,24,1.97
21.5,115.625,2025,10,24,2.68
22.0,113.125,2025,10,24,0.22
22.0,113.75,2025,10,24,0.43
22.0,114.375,2025,10,24,0.83
22.0,115.0,2025,10,24,2.31
22.0,115.625,2025,10,24,2.73
22.5,113.125,2025,10,24,0.24
22.5,113.75,2025,10,24,0.2
22.5,114.375,2025,10,24,0.96
22.5,115.0,2025,10,24,2.19
22.5,115.625,2025,10,24,2.43
23.0,113.125,2025,10,24,0.24
23.0,113.75,2025,10,24,0.17
23.0,114.375,2025,10,24,1.24
23.0,115.0,2025,10,24,1.11
23.0,115.625,2025,10,24,1.43
23.5,113.125,2025,10,24,0.37
23.5,113.75,2025,10,24,0.33
23.5,114.375,2025,10,24,1.2
23.5,115.0,2025,10,24,0.93
23.5,115.625,2025,10,24,0.88
21.0,113.125,2025,10,25,0.15
21.0,113.75,2025,10,25,0.16
21.0,114.375,2025,10,25,0.29
21.0,115.0,2025,10,25,0.94
21.0,115.625,2025,10,25,1.29
21.5,113.125,2025,10,25,0.09
21.5,113.75,2025,10,25,0.09
21.5,114.375,2025,10,25,0.16
21.5,115.0,2025,10,25,0.51
21.5,115.625,2025,10,25,0.79
22.0,113.125,2025,10,25,0.09
22.0,113.75,2025,10,25,0.12
22.0,114.375,2025,10,25,0.13
22.0,115.0,2025,10,25,0.24
22.0,115.625,2025,10,25,0.36
22.5,113.125,2025,10,25,0.04
22.5,113.75,2025,10,25,0.01
22.5,114.375,2025,10,25,0.18
22.5,115.0,2025,10,25,0.2
22.5,115.625,2025,10,25,0.26
23.0,113.125,2025,10,25,0.02
23.0,113.75,2025,10,25,0.02
23.0,114.375,2025,10,25,0.22
23.0,115.0,2025,10,25,0.11
23.0,115.625,2025,10,25,0.09
23.5,113.125,2025,10,25,0.05
23.5,113.75,2025,10,25,0.03
23.5,114.375,2025,10,25,0.28
23.5,115.0,2025,10,25,0.18
23.5,115.625,2025,10,25,0.2
21.0,113.125,2025,10,26,0.07
21.0,113.75,2025,10,26,0.1
21.0,114.375,2025,10,26,0.31
21.0,115.0,2025,10,26,1.15
21.0,115.625,2025,10,26,1.52
21.5,113.125,2025,10,26,0.03
21.5,113.75,2025,10,26,0.04
21.5,114.375,2025,10,26,0.27
21.5,115.0,2025,10,26,0.93
21.5,115.625,2025,10,26,1.23
22.0,113.125,2025,10,26,0.04
22.0,113.75,2025,10,26,0.08
22.0,114.375,2025,10,26,0.25
22.0,115.0,2025,10,26,0.74
22.0,115.625,2025,10,26,1.16
22.5,113.125,2025,10,26,0.04
22.5,113.75,2025,10,26,0.05
22.5,114.375,2025,10,26,0.18
22.5,115.0,2025,10,26,0.35
22.5,115.625,2025,10,26,0.36
23.0,113.125,2025,10,26,0.01
23.0,113.75,2025,10,26,0.01
23.0,114.375,2025,10,26,0.05
23.0,115.0,2025,10,26,0.03
23.0,115.625,2025,10,26,0.05
23.5,113.125,2025,10,26,0.0
23.5,113.75,2025,10,26,0.0
23.5,114.375,2025,10,26,0.0
23.5,115.0,2025,10,26,0.0
23.5,115.625,2025,10,26,0.0
21.0,113.125,2025,10,27,3.18
21.0,113.75,2025,10,27,2.84
21.0,114.375,2025,10,27,4.59
21.0,115.0,2025,10,27,7.19
21.0,115.625,2025,10,27,5.64
21.5,113.125,2025,10,27,1.81
21.5,113.75,2025,10,27,2.09
21.5,114.375,2025,10,27,3.05
21.5,115.0,2025,10,27,7.61
21.5,115.625,2025,10,27,8.6
22.0,113.125,2025,10,27,1.28
22.0,113.75,2025,10,27,1.48
22.0,114.375,2025,10,27,1.81
22.0,115.0,2025,10,27,5.04
22.0,115.625,2025,10,27,9.95
22.5,113.125,2025,10,27,0.83
22.5,113.75,2025,10,27,0.78
22.5,114.375,2025,10,27,0.73
22.5,115.0,2025,10,27,1.47
22.5,115.625,2025,10,27,1.38
23.0,113.125,2025,10,27,0.29
23.0,113.75,2025,10,27,0.24
23.0,114.375,2025,10,27,0.14
23.0,115.0,2025,10,27,0.17
23.0,115.625,2025,10,27,0.32
23.5,113.125,2025,10,27,0.02
23.5,113.75,2025,10,27,0.01
23.5,114.375,2025,10,27,0.0
23.5,115.0,2025,10,27,0.25
23.5,115.625,2025,10,27,0.22
21.0,113.125,2025,10,28,3.55
21.0,113.75,2025,10,28,2.96
21.0,114.375,2025,10,28,4.01
21.0,115.0,2025,10,28,10.2
21.0,115.625,2025,10,28,12.14
21.5,113.125,2025,10,28,4.49
21.5,113.75,2025,10,28,3.6
21.5,114.375,2025,10,28,4.9
21.5,115.0,2025,10,28,13.8
21.5,115.625,2025,10,28,14.87
22.0,113.125,2025,10,28,4.69
22.0,113.75,2025,10,28,6.53
22.0,114.375,2025,10,28,9.25
22.0,115.0,2025,10,28,22.97
22.0,115.625,2025,10,28,29.47
22.5,113.125,2025,10,28,2.73
22.5,113.75,2025,10,28,3.0
22.5,114.375,2025,10,28,6.96
22.5,115.0,2025,10,28,20.51
22.5,115.625,2025,10,28,24.14
23.0,113.125,2025,10,28,0.84
23.0,113.75,2025,10,28,0.72
23.0,114.375,2025,10,28,2.38
23.0,115.0,2025,10,28,3.47
23.0,115.625,2025,10,28,5.02
23.5,113.125,2025,10,28,0.06
23.5,113.75,2025,10,28,0.08
23.5,114.375,2025,10,28,0.19
23.5,115.0,2025,10,28,1.4
23.5,115.625,2025,10,28,1.31
21.0,113.125,2025,10,29,0.38
21.0,113.75,2025,10,29,0.34
21.0,114.375,2025,10,29,0.64
21.0,115.0,2025,10,29,2.21
21.0,115.625,2025,10,29,2.67
21.5,113.125,2025,10,29,0.25
21.5,113.75,2025,10,29,0.2
21.5,114.375,2025,10,29,0.37
21.5,115.0,2025,10,29,1.35
21.5,115.625,2025,10,29,1.97
22.0,113.125,2025,10,29,0.2
22.0,113.75,2025,10,29,0.2
22.0,114.375,2025,10,29,0.21
22.0,115.0,2025,10,29,0.6
22.0,115.625,2025,10,29,0.84
22.5,113.125,2025,10,29,0.2
22.5,113.75,2025,10,29,0.24
22.5,114.375,2025,10,29,0.13
22.5,115.0,2025,10,29,0.33
22.5,115.625,2025,10,29,0.35
23.0,113.125,2025,10,29,0.17
23.0,113.75,2025,10,29,0.16
23.0,114.375,2025,10,29,0.12
23.0,115.0,2025,10,29,0.22
23.0,115.625,2025,10,29,0.33
23.5,113.125,2025,10,29,0.1
23.5,113.75,2025,10,29,0.05
23.5,114.375,2025,10,29,0.21
23.5,115.0,2025,10,29,0.79
23.5,115.625,2025,10,29,0.73
21.0,113.125,2025,10,30,0.19
21.0,113.75,2025,10,30,0.18
21.0,114.375,2025,10,30,0.32
21.0,115.0,2025,10,30,0.66
21.0,115.625,2025,10,30,0.74
21.5,113.125,2025,10,30,0.17
21.5,113.75,2025,10,30,0.2
21.5,114.375,2025,10,30,0.44
21.5,115.0,2025,10,30,1.0
21.5,115.625,2025,10,30,1.07
22.0,113.125,2025,10,30,0.13
22.0,113.75,2025,10,30,0.16
22.0,114.375,2025,10,30,0.33
22.0,115.0,2025,10,30,0.99
22.0,115.625,2025,10,30,1.38
22.5,113.125,2025,10,30,0.19
22.5,113.75,2025,10,30,0.12
22.5,114.375,2025,10,30,0.3
22.5,115.0,2025,10,30,0.64
22.5,115.625,2025,10,30,0.56
23.0,113.125,2025,10,30,0.47
23.0,113.75,2025,10,30,0.37
23.0,114.375,2025,10,30,0.81
23.0,115.0,2025,10,30,0.87
23.0,115.625,2025,10,30,0.93
23.5,113.125,2025,10,30,1.34
23.5,113.75,2025,10,30,1.08
23.5,114.375,2025,10,30,1.66
23.5,115.0,2025,10,30,1.45
23.5,115.625,2025,10,30,1.4
21.0,113.125,2025,10,31,0.01
21.0,113.75,2025,10,31,0.01
21.0,114.375,2025,10,31,0.01
21.0,115.0,2025,10,31,0.04
21.0,115.625,2025,10,31,0.04
21.5,113.125,2025,10,31,0.02
21.5,113.75,2025,10,31,0.03
21.5,114.375,2025,10,31,0.02
21.5,115.0,2025,10,31,0.07
21.5,115.625,2025,10,31,0.09
22.0,113.125,2025,10,31,0.06
22.0,113.75,2025,10,31,0.03
22.0,114.375,2025,10,31,0.03
22.0,115.0,2025,10,31,0.12
22.0,115.625,2025,10,31,0.18
22.5,113.125,2025,10,31,0.05
22.5,113.75,2025,10,31,0.0
22.5,114.375,2025,10,31,0.06
22.5,115.0,2025,10,31,0.15
22.5,115.625,2025,10,31,0.16
23.0,113.125,2025,10,31,0.17
23.0,113.75,2025,10,31,0.14
23.0,114.375,2025,10,31,0.19
23.0,115.0,2025,10,31,0.14
23.0,115.625,2025,10,31,0.22
23.5,113.125,2025,10,31,0.51
23.5,113.75,2025,10,31,0.47
23.5,114.375,2025,10,31,0.43
23.5,115.0,2025,10,31,0.53
23.5,115.625,2025,10,31,0.51
21.0,113.125,2025,11,1,0.14
21.0,113.75,2025,11,1,0.14
21.0,114.375,2025,11,1,0.24
21.0,115.0,2025,11,1,0.51
21.0,115.625,2025,11,1,0.45
21.5,113.125,2025,11,1,0.23
21.5,113.75,2025,11,1,0.24
21.5,114.375,2025,11,1,0.25
21.5,115.0,2025,11,1,0.75
21.5,115.625,2025,11,1,0.94
22.0,113.125,2025,11,1,0.37
22.0,113.75,2025,11,1,0.53
22.0,114.375,2025,11,1,0.85
22.0,115.0,2025,11,1,2.06
22.0,115.625,2025,11,1,1.27
22.5,113.125,2025,11,1,0.15
22.5,113.75,2025,11,1,0.03
22.5,114.375,2025,11,1,1.27
22.5,115.0,2025,11,1,3.56
22.5,115.625,2025,11,1,4.81
23.0,113.125,2025,11,1,0.15
23.0,113.75,2025,11,1,0.18
23.0,114.375,2025,11,1,0.68
23.0,115.0,2025,11,1,0.56
23.0,115.625,2025,11,1,0.88
23.5,113.125,2025,11,1,0.47
23.5,113.75,2025,11,1,0.44
23.5,114.375,2025,11,1,0.27
23.5,115.0,2025,11,1,0.07
23.5,115.625,2025,11,1,0.11
21.0,113.125,2025,11,2,0.04
21.0,113.75,2025,11,2,0.03
21.0,114.375,2025,11,2,0.04
21.0,115.0,2025,11,2,0.22
21.0,115.625,2025,11,2,0.36
21.5,113.125,2025,11,2,0.08
21.5,113.75,2025,11,2,0.04
21.5,114.375,2025,11,2,0.01
21.5,115.0,2025,11,2,0.04
21.5,115.625,2025,11,2,0.08
22.0,113.125,2025,11,2,0.09
22.0,113.75,2025,11,2,0.06
22.0,114.375,2025,11,2,0.03
22.0,115.0,2025,11,2,0.01
22.0,115.625,2025,11,2,0.01
22.5,113.125,2025,11,2,0.03
22.5,113.75,2025,11,2,0.0
22.5,114.375,2025,11,2,0.05
22.5,115.0,2025,11,2,0.03
22.5,115.625,2025,11,2,0.03
23.0,113.125,2025,11,2,0.03
23.0,113.75,2025,11,2,0.03
23.0,114.375,2025,11,2,0.03
23.0,115.0,2025,11,2,0.01
23.0,115.625,2025,11,2,0.0
23.5,113.125,2025,11,2,0.18
23.5,113.75,2025,11,2,0.22
23.5,114.375,2025,11,2,0.07
23.5,115.0,2025,11,2,0.03
23.5,115.625,2025,11,2,0.02
21.0,113.125,2025,11,3,0.67
21.0,113.75,2025,11,3,0.7
21.0,114.375,2025,11,3,1.29
21.0,115.0,2025,11,3,3.51
21.0,115.625,2025,11,3,4.2
21.5,113.125,2025,11,3,0.42
21.5,113.75,2025,11,3,0.42
21.5,114.375,2025,11,3,0.62
21.5,115.0,2025,11,3,1.6
21.5,115.625,2025,11,3,2.18
22.0,113.125,2025,11,3,0.36
22.0,113.75,2025,11,3,0.39
22.0,114.375,2025,11,3,0.38
22.0,115.0,2025,11,3,0.57
22.0,115.625,2025,11,3,0.54
22.5,113.125,2025,11,3,0.52
22.5,113.75,2025,11,3,0.4
22.5,114.375,2025,11,3,0.28
22.5,115.0,2025,11,3,0.28
22.5,115.625,2025,11,3,0.27
23.0,113.125,2025,11,3,1.22
23.0,113.75,2025,11,3,1.1
23.0,114.375,2025,11,3,0.51
23.0,115.0,2025,11,3,0.16
23.0,115.625,2025,11,3,0.17
23.5,113.125,2025,11,3,2.54
23.5,113.75,2025,11,3,2.68
23.5,114.375,2025,11,3,1.62
23.5,115.0,2025,11,3,0.72
23.5,115.625,2025,11,3,0.88
21.0,113.125,2025,11,4,1.38
21.0,113.75,2025,11,4,1.04
21.0,114.375,2025,11,4,1.09
21.0,115.0,2025,11,4,2.52
21.0,115.625,2025,11,4,2.93
21.5,113.125,2025,11,4,1.0
21.5,113.75,2025,11,4,0.73
21.5,114.375,2025,11,4,0.7
21.5,115.0,2025,11,4,1.42
21.5,115.625,2025,11,4,1.75
22.0,113.125,2025,11,4,0.96
22.0,113.75,2025,11,4,0.9
22.0,114.375,2025,11,4,0.69
22.0,115.0,2025,11,4,0.99
22.0,115.625,2025,11,4,1.29
22.5,113.125,2025,11,4,1.75
22.5,113.75,2025,11,4,1.68
22.5,114.375,2025,11,4,0.82
22.5,115.0,2025,11,4,0.82
22.5,115.625,2025,11,4,0.75
23.0,113.125,2025,11,4,3.76
23.0,113.75,2025,11,4,3.5
23.0,114.375,2025,11,4,1.93
23.0,115.0,2025,11,4,1.07
23.0,115.625,2025,11,4,1.15
23.5,113.125,2025,11,4,6.36
23.5,113.75,2025,11,4,6.42
23.5,114.375,2025,11,4,4.4
23.5,115.0,2025,11,4,3.05
23.5,115.625,2025,11,4,3.19
21.0,113.125,2025,11,5,0.21
21.0,113.75,2025,11,5,0.16
21.0,114.375,2025,11,5,0.13
21.0,115.0,2025,11,5,0.38
21.0,115.625,2025,11,5,0.49
21.5,113.125,2025,11,5,0.07
21.5,113.75,2025,11,5,0.06
21.5,114.375,2025,11,5,0.04
21.5,115.0,2025,11,5,0.14
21.5,115.625,2025,11,5,0.27
22.0,113.125,2025,11,5,0.03
22.0,113.75,2025,11,5,0.03
22.0,114.375,2025,11,5,0.02
22.0,115.0,2025,11,5,0.03
22.0,115.625,2025,11,5,0.06
22.5,113.125,2025,11,5,0.07
22.5,113.75,2025,11,5,0.05
22.5,114.375,2025,11,5,0.03
22.5,115.0,2025,11,5,0.03
22.5,115.625,2025,11,5,0.03
23.0,113.125,2025,11,5,0.2
23.0,113.75,2025,11,5,0.17
23.0,114.375,2025,11,5,0.11
23.0,115.0,2025,11,5,0.06
23.0,115.625,2025,11,5,0.06
23.5,113.125,2025,11,5,0.32
23.5,113.75,2025,11,5,0.29
23.5,114.375,2025,11,5,0.23
23.5,115.0,2025,11,5,0.17
23.5,115.625,2025,11,5,0.16
21.0,113.125,2025,11,6,0.57
21.0,113.75,2025,11,6,0.54
21.0,114.375,2025,11,6,0.87
21.0,115.0,2025,11,6,2.27
21.0,115.625,2025,11,6,3.03
21.5,113.125,2025,11,6,0.33
21.5,113.75,2025,11,6,0.28
21.5,114.375,2025,11,6,0.3
21.5,115.0,2025,11,6,0.74
21.5,115.625,2025,11,6,0.95
22.0,113.125,2025,11,6,0.25
22.0,113.75,2025,11,6,0.18
22.0,114.375,2025,11,6,0.15
22.0,115.0,2025,11,6,0.2
22.0,115.625,2025,11,6,0.17
22.5,113.125,2025,11,6,0.16
22.5,113.75,2025,11,6,0.14
22.5,114.375,2025,11,6,0.09
22.5,115.0,2025,11,6,0.06
22.5,115.625,2025,11,6,0.05
23.0,113.125,2025,11,6,0.07
23.0,113.75,2025,11,6,0.06
23.0,114.375,2025,11,6,0.03
23.0,115.0,2025,11,6,0.02
23.0,115.625,2025,11,6,0.03
23.5,113.125,2025,11,6,0.06
23.5,113.75,2025,11,6,0.05
23.5,114.375,2025,11,6,0.05
23.5,115.0,2025,11,6,0.03
23.5,115.625,2025,11,6,0.04
21.0,113.125,2025,11,7,7.48
21.0,113.75,2025,11,7,6.87
21.0,114.375,2025,11,7,4.41
21.0,115.0,2025,11,7,2.79
21.0,115.625,2025,11,7,2.49
21.5,113.125,2025,11,7,4.03
21.5,113.75,2025,11,7,2.43
21.5,114.375,2025,11,7,1.03
21.5,115.0,2025,11,7,1.03
21.5,115.625,2025,11,7,0.86
22.0,113.125,2025,11,7,2.74
22.0,113.75,2025,11,7,1.34
22.0,114.375,2025,11,7,0.66
22.0,115.0,2025,11,7,0.29
22.0,115.625,2025,11,7,0.18
22.5,113.125,2025,11,7,2.53
22.5,113.75,2025,11,7,2.89
22.5,114.375,2025,11,7,0.45
22.5,115.0,2025,11,7,0.13
22.5,115.625,2025,11,7,0.09
23.0,113.125,2025,11,7,1.37
23.0,113.75,2025,11,7,0.97
23.0,114.375,2025,11,7,0.28
23.0,115.0,2025,11,7,0.19
23.0,115.625,2025,11,7,0.17
23.5,113.125,2025,11,7,0.48
23.5,113.75,2025,11,7,0.35
23.5,114.375,2025,11,7,0.26
23.5,115.0,2025,11,7,0.17
23.5,115.625,2025,11,7,0.2
21.0,113.125,2025,11,8,2.81
21.0,113.75,2025,11,8,1.66
21.0,114.375,2025,11,8,0.94
21.0,115.0,2025,11,8,0.52
21.0,115.625,2025,11,8,0.38
21.5,113.125,2025,11,8,2.3
21.5,113.75,2025,11,8,0.73
21.5,114.375,2025,11,8,0.25
21.5,115.0,2025,11,8,0.21
21.5,115.625,2025,11,8,0.12
22.0,113.125,2025,11,8,1.63
22.0,113.75,2025,11,8,0.51
22.0,114.375,2025,11,8,0.17
22.0,115.0,2025,11,8,0.05
22.0,115.625,2025,11,8,0.02
22.5,113.125,2025,11,8,1.23
22.5,113.75,2025,11,8,1.36
22.5,114.375,2025,11,8,0.08
22.5,115.0,2025,11,8,0.04
22.5,115.625,2025,11,8,0.02
23.0,113.125,2025,11,8,0.82
23.0,113.75,2025,11,8,0.6
23.0,114.375,2025,11,8,0.17
23.0,115.0,2025,11,8,0.14
23.0,115.625,2025,11,8,0.12
23.5,113.125,2025,11,8,0.88
23.5,113.75,2025,11,8,1.1
23.5,114.375,2025,11,8,0.33
23.5,115.0,2025,11,8,0.16
23.5,115.625,2025,11,8,0.13
21.0,113.125,2025,11,9,0.15
21.0,113.75,2025,11,9,0.19
21.0,114.375,2025,11,9,0.45
21.0,115.0,2025,11,9,0.23
21.0,115.625,2025,11,9,0.17
21.5,113.125,2025,11,9,0.07
21.5,113.75,2025,11,9,0.08
21.5,114.375,2025,11,9,0.13
21.5,115.0,2025,11,9,0.22
21.5,115.625,2025,11,9,0.1
22.0,113.125,2025,11,9,0.04
22.0,113.75,2025,11,9,0.02
22.0,114.375,2025,11,9,0.04
22.0,115.0,2025,11,9,0.11
22.0,115.625,2025,11,9,0.08
22.5,113.125,2025,11,9,0.03
22.5,113.75,2025,11,9,0.04
22.5,114.375,2025,11,9,0.02
22.5,115.0,2025,11,9,0.04
22.5,115.625,2025,11,9,0.03
23.0,113.125,2025,11,9,0.01
23.0,113.75,2025,11,9,0.01
23.0,114.375,2025,11,9,0.01
23.0,115.0,2025,11,9,0.01
23.0,115.625,2025,11,9,0.02
23.5,113.125,2025,11,9,0.01
23.5,113.75,2025,11,9,0.02
23.5,114.375,2025,11,9,0.0
23.5,115.0,2025,11,9,0.0
23.5,115.625,2025,11,9,0.01
21.0,113.125,2025,11,10,0.04
21.0,113.75,2025,11,10,0.07
21.0,114.375,2025,11,10,0.38
21.0,115.0,2025,11,10,0.19
21.0,115.625,2025,11,10,0.17
21.5,113.125,2025,11,10,0.01
21.5,113.75,2025,11,10,0.03
21.5,114.375,2025,11,10,0.13
21.5,115.0,2025,11,10,0.14
21.5,115.625,2025,11,10,0.06
22.0,113.125,2025,11,10,0.01
22.0,113.75,2025,11,10,0.02
22.0,114.375,2025,11,10,0.05
22.0,115.0,2025,11,10,0.06
22.0,115.625,2025,11,10,0.01
22.5,113.125,2025,11,10,0.01
22.5,113.75,2025,11,10,0.0
22.5,114.375,2025,11,10,0.04
