-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M
23.0,115.0,2025,9,23,87.81
23.0,115.625,2025,9,23,86.88
23.5,113.125,2025,9,23,83.96
23.5,113.75,2025,9,23,84.76
23.5,114.375,2025,9,23,86.75
23.5,115.0,2025,9,23,88.91
23.5,115.625,2025,9,23,90.19
21.0,113.125,2025,9,24,86.25
21.0,113.75,2025,9,24,86.86
21.0,114.375,2025,9,24,87.51
21.0,115.0,2025,9,24,86.14
21.0,115.625,2025,9,24,86.12
21.5,113.125,2025,9,24,87.02
21.5,113.75,2025,9,24,86.71
21.5,114.375,2025,9,24,87.3
21.5,115.0,2025,9,24,85.93
21.5,115.625,2025,9,24,86.56
22.0,113.125,2025,9,24,89.52
22.0,113.75,2025,9,24,86.22
22.0,114.375,2025,9,24,86.55
22.0,115.0,2025,9,24,85.9
22.0,115.625,2025,9,24,86.63
22.5,113.125,2025,9,24,91.96
22.5,113.75,2025,9,24,88.5
22.5,114.375,2025,9,24,88.64
22.5,115.0,2025,9,24,86.63
22.5,115.625,2025,9,24,85.96
23.0,113.125,2025,9,24,92.08
23.0,113.75,2025,9,24,89.81
23.0,114.375,2025,9,24,90.74
23.0,115.0,2025,9,24,92.66
23.0,115.625,2025,9,24,91.43
23.5,113.125,2025,9,24,90.86
23.5,113.75,2025,9,24,89.98
23.5,114.375,2025,9,24,91.22
23.5,115.0,2025,9,24,91.86
23.5,115.625,2025,9,24,94.18
21.0,113.125,2025,9,25,87.92
21.0,113.75,2025,9,25,86.69
21.0,114.375,2025,9,25,86.96
21.0,115.0,2025,9,25,87.51
21.0,115.625,2025,9,25,88.41
21.5,113.125,2025,9,25,87.93
21.5,113.75,2025,9,25,88.09
21.5,114.375,2025,9,25,88.1
21.5,115.0,2025,9,25,88.34
21.5,115.625,2025,9,25,89.81
22.0,113.125,2025,9,25,90.03
22.0,113.75,2025,9,25,87.73
22.0,114.375,2025,9,25,88.47
22.0,115.0,2025,9,25,88.95
22.0,115.625,2025,9,25,90.16
22.5,113.125,2025,9,25,91.56
22.5,113.75,2025,9,25,89.12
22.5,114.375,2025,9,25,89.47
22.5,115.0,2025,9,25,88.79
22.5,115.625,2025,9,25,89.2
23.0,113.125,2025,9,25,92.75
23.0,113.75,2025,9,25,91.12
23.0,114.375,2025,9,25,90.94
23.0,115.0,2025,9,25,92.97
23.0,115.625,2025,9,25,92.33
23.5,113.125,2025,9,25,92.2
23.5,113.75,2025,9,25,91.38
23.5,114.375,2025,9,25,92.2
23.5,115.0,2025,9,25,92.25
23.5,115.625,2025,9,25,93.15
21.0,113.125,2025,9,26,86.41
21.0,113.75,2025,9,26,86.36
21.0,114.375,2025,9,26,87.02
21.0,115.0,2025,9,26,88.97
21.0,115.625,2025,9,26,90.71
21.5,113.125,2025,9,26,86.62
21.5,113.75,2025,9,26,87.71
21.5,114.375,2025,9,26,88.34
21.5,115.0,2025,9,26,89.71
21.5,115.625,2025,9,26,90.45
22.0,113.125,2025,9,26,85.67
22.0,113.75,2025,9,26,85.63
22.0,114.375,2025,9,26,88.09
22.0,115.0,2025,9,26,88.97
22.0,115.625,2025,9,26,90.35
22.5,113.125,2025,9,26,84.57
22.5,113.75,2025,9,26,84.34
22.5,114.375,2025,9,26,85.83
22.5,115.0,2025,9,26,85.69
22.5,115.625,2025,9,26,87.36
23.0,113.125,2025,9,26,84.94
23.0,113.75,2025,9,26,83.97
23.0,114.375,2025,9,26,85.33
23.0,115.0,2025,9,26,87.15
23.0,115.625,2025,9,26,88.07
23.5,113.125,2025,9,26,84.84
23.5,113.75,2025,9,26,85.57
23.5,114.375,2025,9,26,85.8
23.5,115.0,2025,9,26,86.42
23.5,115.625,2025,9,26,87.29
21.0,113.125,2025,9,27,88.47
21.0,113.75,2025,9,27,87.99
21.0,114.375,2025,9,27,89.68
21.0,115.0,2025,9,27,91.6
21.0,115.625,2025,9,27,92.58
21.5,113.125,2025,9,27,86.59
21.5,113.75,2025,9,27,87.62
21.5,114.375,2025,9,27,89.73
21.5,115.0,2025,9,27,91.68
21.5,115.625,2025,9,27,92.46
22.0,113.125,2025,9,27,85.4
22.0,113.75,2025,9,27,85.62
22.0,114.375,2025,9,27,88.9
22.0,115.0,2025,9,27,90.44
22.0,115.625,2025,9,27,91.6
22.5,113.125,2025,9,27,85.38
22.5,113.75,2025,9,27,83.83
22.5,114.375,2025,9,27,86.35
22.5,115.0,2025,9,27,86.35
22.5,115.625,2025,9,27,88.2
23.0,113.125,2025,9,27,85.14
23.0,113.75,2025,9,27,84.34
23.0,114.375,2025,9,27,85.46
23.0,115.0,2025,9,27,87.6
23.0,115.625,2025,9,27,88.66
23.5,113.125,2025,9,27,85.18
23.5,113.75,2025,9,27,85.19
23.5,114.375,2025,9,27,85.1
23.5,115.0,2025,9,27,85.67
23.5,115.625,2025,9,27,87.27
21.0,113.125,2025,9,28,91.51
21.0,113.75,2025,9,28,90.56
21.0,114.375,2025,9,28,90.61
21.0,115.0,2025,9,28,91.87
21.0,115.625,2025,9,28,93.21
21.5,113.125,2025,9,28,90.24
21.5,113.75,2025,9,28,89.84
21.5,114.375,2025,9,28,89.32
21.5,115.0,2025,9,28,91.14
21.5,115.625,2025,9,28,92.63
22.0,113.125,2025,9,28,89.3
22.0,113.75,2025,9,28,86.81
22.0,114.375,2025,9,28,87.97
22.0,115.0,2025,9,28,89.55
22.0,115.625,2025,9,28,91.18
22.5,113.125,2025,9,28,88.62
22.5,113.75,2025,9,28,85.26
22.5,114.375,2025,9,28,86.6
22.5,115.0,2025,9,28,86.84
22.5,115.625,2025,9,28,88.36
23.0,113.125,2025,9,28,88.08
23.0,113.75,2025,9,28,85.94
23.0,114.375,2025,9,28,86.31
23.0,115.0,2025,9,28,88.78
23.0,115.625,2025,9,28,89.61
23.5,113.125,2025,9,28,86.86
23.5,113.75,2025,9,28,85.82
23.5,114.375,2025,9,28,85.52
23.5,115.0,2025,9,28,86.74
23.5,115.625,2025,9,28,88.16
21.0,113.125,2025,9,29,90.7
21.0,113.75,2025,9,29,89.35
21.0,114.375,2025,9,29,88.88
21.0,115.0,2025,9,29,89.5
21.0,115.625,2025,9,29,90.22
21.5,113.125,2025,9,29,89.87
21.5,113.75,2025,9,29,89.0
21.5,114.375,2025,9,29,88.42
21.5,115.0,2025,9,29,89.71
21.5,115.625,2025,9,29,91.05
22.0,113.125,2025,9,29,86.74
22.0,113.75,2025,9,29,85.85
22.0,114.375,2025,9,29,87.52
22.0,115.0,2025,9,29,88.37
22.0,115.625,2025,9,29,89.48
22.5,113.125,2025,9,29,84.6
22.5,113.75,2025,9,29,83.07
22.5,114.375,2025,9,29,84.55
22.5,115.0,2025,9,29,85.34
22.5,115.625,2025,9,29,85.53
23.0,113.125,2025,9,29,81.87
23.0,113.75,2025,9,29,80.53
23.0,114.375,2025,9,29,82.59
23.0,115.0,2025,9,29,85.33
23.0,115.625,2025,9,29,85.6
23.5,113.125,2025,9,29,78.32
23.5,113.75,2025,9,29,78.33
23.5,114.375,2025,9,29,78.8
23.5,115.0,2025,9,29,81.01
23.5,115.625,2025,9,29,82.26
21.0,113.125,2025,9,30,84.92
21.0,113.75,2025,9,30,84.47
21.0,114.375,2025,9,30,83.71
21.0,115.0,2025,9,30,86.45
21.0,115.625,2025,9,30,87.83
21.5,113.125,2025,9,30,83.6
21.5,113.75,2025,9,30,85.33
21.5,114.375,2025,9,30,86.3
21.5,115.0,2025,9,30,87.67
21.5,115.625,2025,9,30,87.95
22.0,113.125,2025,9,30,80.56
22.0,113.75,2025,9,30,80.28
22.0,114.375,2025,9,30,84.98
22.0,115.0,2025,9,30,87.49
22.0,115.625,2025,9,30,88.09
22.5,113.125,2025,9,30,78.73
22.5,113.75,2025,9,30,79.84
22.5,114.375,2025,9,30,82.05
22.5,115.0,2025,9,30,85.08
22.5,115.625,2025,9,30,85.59
23.0,113.125,2025,9,30,77.31
23.0,113.75,2025,9,30,77.68
23.0,114.375,2025,9,30,79.93
23.0,115.0,2025,9,30,85.49
23.0,115.625,2025,9,30,87.15
23.5,113.125,2025,9,30,74.79
23.5,113.75,2025,9,30,77.4
23.5,114.375,2025,9,30,79.24
23.5,115.0,2025,9,30,83.17
23.5,115.625,2025,9,30,86.85
21.0,113.125,2025,10,1,81.02
21.0,113.75,2025,10,1,80.89
21.0,114.375,2025,10,1,83.43
21.0,115.0,2025,10,1,84.19
21.0,115.625,2025,10,1,84.31
21.5,113.125,2025,10,1,80.38
21.5,113.75,2025,10,1,81.66
21.5,114.375,2025,10,1,81.87
21.5,115.0,2025,10,1,84.37
21.5,115.625,2025,10,1,84.19
22.0,113.125,2025,10,1,79.87
22.0,113.75,2025,10,1,78.83
22.0,114.375,2025,10,1,81.99
22.0,115.0,2025,10,1,83.91
22.0,115.625,2025,10,1,84.37
22.5,113.125,2025,10,1,80.16
22.5,113.75,2025,10,1,81.38
22.5,114.375,2025,10,1,83.32
22.5,115.0,2025,10,1,83.36
22.5,115.625,2025,10,1,82.87
23.0,113.125,2025,10,1,80.9
23.0,113.75,2025,10,1,82.51
23.0,114.375,2025,10,1,83.61
23.0,115.0,2025,10,1,86.81
23.0,115.625,2025,10,1,85.22
23.5,113.125,2025,10,1,80.2
23.5,113.75,2025,10,1,82.66
23.5,114.375,2025,10,1,84.74
23.5,115.0,2025,10,1,87.53
23.5,115.625,2025,10,1,86.66
21.0,113.125,2025,10,2,82.61
21.0,113.75,2025,10,2,82.3
21.0,114.375,2025,10,2,82.91
21.0,115.0,2025,10,2,84.11
21.0,115.625,2025,10,2,84.96
21.5,113.125,2025,10,2,81.14
21.5,113.75,2025,10,2,81.23
21.5,114.375,2025,10,2,80.98
21.5,115.0,2025,10,2,83.75
21.5,115.625,2025,10,2,86.27
22.0,113.125,2025,10,2,81.31
22.0,113.75,2025,10,2,79.71
22.0,114.375,2025,10,2,81.64
22.0,115.0,2025,10,2,81.7
22.0,115.625,2025,10,2,82.14
22.5,113.125,2025,10,2,83.26
22.5,113.75,2025,10,2,79.48
22.5,114.375,2025,10,2,81.34
22.5,115.0,2025,10,2,78.78
22.5,115.625,2025,10,2,78.17
23.0,113.125,2025,10,2,83.44
23.0,113.75,2025,10,2,82.24
23.0,114.375,2025,10,2,81.78
23.0,115.0,2025,10,2,83.43
23.0,115.625,2025,10,2,82.88
23.5,113.125,2025,10,2,82.21
23.5,113.75,2025,10,2,84.17
23.5,114.375,2025,10,2,82.97
23.5,115.0,2025,10,2,83.91
23.5,115.625,2025,10,2,84.27
21.0,113.125,2025,10,3,81.94
21.0,113.75,2025,10,3,81.32
21.0,114.375,2025,10,3,82.42
21.0,115.0,2025,10,3,84.35
21.0,115.625,2025,10,3,85.94
21.5,113.125,2025,10,3,80.3
21.5,113.75,2025,10,3,80.22
21.5,114.375,2025,10,3,81.77
21.5,115.0,2025,10,3,84.48
21.5,115.625,2025,10,3,86.8
22.0,113.125,2025,10,3,78.2
22.0,113.75,2025,10,3,75.32
22.0,114.375,2025,10,3,78.53
22.0,115.0,2025,10,3,79.88
22.0,115.625,2025,10,3,83.95
22.5,113.125,2025,10,3,78.83
22.5,113.75,2025,10,3,74.84
22.5,114.375,2025,10,3,75.4
22.5,115.0,2025,10,3,75.02
22.5,115.625,2025,10,3,79.18
23.0,113.125,2025,10,3,78.58
23.0,113.75,2025,10,3,78.68
23.0,114.375,2025,10,3,76.07
23.0,115.0,2025,10,3,78.45
23.0,115.625,2025,10,3,78.27
23.5,113.125,2025,10,3,79.3
23.5,113.75,2025,10,3,81.28
23.5,114.375,2025,10,3,79.24
23.5,115.0,2025,10,3,82.13
23.5,115.625,2025,10,3,82.18
21.0,113.125,2025,10,4,81.7
21.0,113.75,2025,10,4,82.51
21.0,114.375,2025,10,4,84.6
21.0,115.0,2025,10,4,87.48
21.0,115.625,2025,10,4,88.67
21.5,113.125,2025,10,4,80.44
21.5,113.75,2025,10,4,81.41
21.5,114.375,2025,10,4,83.89
21.5,115.0,2025,10,4,88.64
21.5,115.625,2025,10,4,90.5
22.0,113.125,2025,10,4,82.5
22.0,113.75,2025,10,4,79.56
22.0,114.375,2025,10,4,83.67
22.0,115.0,2025,10,4,86.87
22.0,115.625,2025,10,4,90.27
22.5,113.125,2025,10,4,83.83
22.5,113.75,2025,10,4,80.03
22.5,114.375,2025,10,4,83.37
22.5,115.0,2025,10,4,83.87
22.5,115.625,2025,10,4,86.14
23.0,113.125,2025,10,4,82.74
23.0,113.75,2025,10,4,82.75
23.0,114.375,2025,10,4,84.29
23.0,115.0,2025,10,4,88.46
23.0,115.625,2025,10,4,89.45
23.5,113.125,2025,10,4,82.09
23.5,113.75,2025,10,4,83.42
23.5,114.375,2025,10,4,84.35
23.5,115.0,2025,10,4,85.98
23.5,115.625,2025,10,4,89.19
21.0,113.125,2025,10,5,81.01
21.0,113.75,2025,10,5,82.12
21.0,114.375,2025,10,5,85.02
21.0,115.0,2025,10,5,84.82
21.0,115.625,2025,10,5,84.92
21.5,113.125,2025,10,5,81.13
21.5,113.75,2025,10,5,84.19
21.5,114.375,2025,10,5,85.06
21.5,115.0,2025,10,5,86.6
21.5,115.625,2025,10,5,88.58
22.0,113.125,2025,10,5,84.13
22.0,113.75,2025,10,5,84.56
22.0,114.375,2025,10,5,86.6
22.0,115.0,2025,10,5,88.99
22.0,115.625,2025,10,5,89.61
22.5,113.125,2025,10,5,87.37
22.5,113.75,2025,10,5,86.24
22.5,114.375,2025,10,5,87.56
22.5,115.0,2025,10,5,86.71
22.5,115.625,2025,10,5,87.79
23.0,113.125,2025,10,5,88.81
23.0,113.75,2025,10,5,87.8
23.0,114.375,2025,10,5,88.43
23.0,115.0,2025,10,5,90.73
23.0,115.625,2025,10,5,90.22
23.5,113.125,2025,10,5,88.72
23.5,113.75,2025,10,5,89.19
23.5,114.375,2025,10,5,89.86
23.5,115.0,2025,10,5,90.8
23.5,115.625,2025,10,5,92.0
21.0,113.125,2025,10,6,84.28
21.0,113.75,2025,10,6,85.08
21.0,114.375,2025,10,6,86.19
21.0,115.0,2025,10,6,86.32
21.0,115.625,2025,10,6,85.46
21.5,113.125,2025,10,6,84.1
21.5,113.75,2025,10,6,85.38
21.5,114.375,2025,10,6,86.23
21.5,115.0,2025,10,6,87.23
21.5,115.625,2025,10,6,87.25
22.0,113.125,2025,10,6,84.25
22.0,113.75,2025,10,6,84.52
22.0,114.375,2025,10,6,86.11
22.0,115.0,2025,10,6,87.16
22.0,115.625,2025,10,6,87.1
22.5,113.125,2025,10,6,84.38
22.5,113.75,2025,10,6,82.24
22.5,114.375,2025,10,6,85.73
22.5,115.0,2025,10,6,84.9
22.5,115.625,2025,10,6,84.81
23.0,113.125,2025,10,6,85.13
23.0,113.75,2025,10,6,85.33
23.0,114.375,2025,10,6,86.21
23.0,115.0,2025,10,6,87.61
23.0,115.625,2025,10,6,83.91
23.5,113.125,2025,10,6,87.01
23.5,113.75,2025,10,6,87.87
23.5,114.375,2025,10,6,87.46
23.5,115.0,2025,10,6,86.66
23.5,115.625,2025,10,6,85.87
21.0,113.125,2025,10,7,81.04
21.0,113.75,2025,10,7,80.8
21.0,114.375,2025,10,7,82.77
21.0,115.0,2025,10,7,83.58
21.0,115.625,2025,10,7,83.18
21.5,113.125,2025,10,7,78.05
21.5,113.75,2025,10,7,76.84
21.5,114.375,2025,10,7,81.41
21.5,115.0,2025,10,7,82.94
21.5,115.625,2025,10,7,83.91
22.0,113.125,2025,10,7,78.19
22.0,113.75,2025,10,7,75.87
22.0,114.375,2025,10,7,79.31
22.0,115.0,2025,10,7,79.71
22.0,115.625,2025,10,7,80.15
22.5,113.125,2025,10,7,78.62
22.5,113.75,2025,10,7,79.3
22.5,114.375,2025,10,7,80.11
22.5,115.0,2025,10,7,78.14
22.5,115.625,2025,10,7,78.12
23.0,113.125,2025,10,7,78.4
23.0,113.75,2025,10,7,80.85
23.0,114.375,2025,10,7,82.32
23.0,115.0,2025,10,7,83.67
23.0,115.625,2025,10,7,80.56
23.5,113.125,2025,10,7,79.44
23.5,113.75,2025,10,7,82.58
23.5,114.375,2025,10,7,82.81
23.5,115.0,2025,10,7,83.33
23.5,115.625,2025,10,7,82.82
21.0,113.125,2025,10,8,79.82
21.0,113.75,2025,10,8,82.52
21.0,114.375,2025,10,8,83.9
21.0,115.0,2025,10,8,84.55
21.0,115.625,2025,10,8,84.93
21.5,113.125,2025,10,8,77.15
21.5,113.75,2025,10,8,80.75
21.5,114.375,2025,10,8,83.08
21.5,115.0,2025,10,8,84.98
21.5,115.625,2025,10,8,86.6
22.0,113.125,2025,10,8,76.0
22.0,113.75,2025,10,8,77.84
22.0,114.375,2025,10,8,82.13
22.0,115.0,2025,10,8,84.39
22.0,115.625,2025,10,8,87.5
22.5,113.125,2025,10,8,75.54
22.5,113.75,2025,10,8,77.94
22.5,114.375,2025,10,8,80.6
22.5,115.0,2025,10,8,80.95
22.5,115.625,2025,10,8,86.04
23.0,113.125,2025,10,8,77.92
23.0,113.75,2025,10,8,79.95
23.0,114.375,2025,10,8,81.75
23.0,115.0,2025,10,8,85.61
23.0,115.625,2025,10,8,85.71
23.5,113.125,2025,10,8,79.78
23.5,113.75,2025,10,8,80.91
23.5,114.375,2025,10,8,81.73
23.5,115.0,2025,10,8,84.11
23.5,115.625,2025,10,8,85.48
21.0,113.125,2025,10,9,82.44
21.0,113.75,2025,10,9,84.47
21.0,114.375,2025,10,9,85.26
21.0,115.0,2025,10,9,85.47
21.0,115.625,2025,10,9,86.46
21.5,113.125,2025,10,9,80.05
21.5,113.75,2025,10,9,82.65
21.5,114.375,2025,10,9,83.68
21.5,115.0,2025,10,9,84.74
21.5,115.625,2025,10,9,88.35
22.0,113.125,2025,10,9,78.74
22.0,113.75,2025,10,9,79.88
22.0,114.375,2025,10,9,83.26
22.0,115.0,2025,10,9,84.39
22.0,115.625,2025,10,9,87.82
22.5,113.125,2025,10,9,80.95
22.5,113.75,2025,10,9,80.62
22.5,114.375,2025,10,9,81.54
22.5,115.0,2025,10,9,82.06
22.5,115.625,2025,10,9,86.16
23.0,113.125,2025,10,9,81.23
23.0,113.75,2025,10,9,79.81
23.0,114.375,2025,10,9,80.19
23.0,115.0,2025,10,9,84.36
23.0,115.625,2025,10,9,85.72
23.5,113.125,2025,10,9,79.38
23.5,113.75,2025,10,9,76.71
23.5,114.375,2025,10,9,77.15
23.5,115.0,2025,10,9,80.89
23.5,115.625,2025,10,9,85.21
21.0,113.125,2025,10,10,83.99
21.0,113.75,2025,10,10,85.59
21.0,114.375,2025,10,10,86.01
21.0,115.0,2025,10,10,86.94
21.0,115.625,2025,10,10,87.72
21.5,113.125,2025,10,10,81.11
21.5,113.75,2025,10,10,83.71
21.5,114.375,2025,10,10,84.78
21.5,115.0,2025,10,10,85.93
21.5,115.625,2025,10,10,86.91
22.0,113.125,2025,10,10,79.07
22.0,113.75,2025,10,10,79.93
22.0,114.375,2025,10,10,83.03
22.0,115.0,2025,10,10,84.3
22.0,115.625,2025,10,10,85.4
22.5,113.125,2025,10,10,80.58
22.5,113.75,2025,10,10,79.18
22.5,114.375,2025,10,10,81.81
22.5,115.0,2025,10,10,82.52
22.5,115.625,2025,10,10,83.62
23.0,113.125,2025,10,10,79.96
23.0,113.75,2025,10,10,79.16
23.0,114.375,2025,10,10,79.77
23.0,115.0,2025,10,10,85.78
23.0,115.625,2025,10,10,86.04
23.5,113.125,2025,10,10,79.17
23.5,113.75,2025,10,10,77.37
23.5,114.375,2025,10,10,77.71
23.5,115.0,2025,10,10,82.87
23.5,115.625,2025,10,10,86.6
21.0,113.125,2025,10,11,86.4
21.0,113.75,2025,10,11,88.37
21.0,114.375,2025,10,11,89.6
21.0,115.0,2025,10,11,89.35
21.0,115.625,2025,10,11,88.75
21.5,113.125,2025,10,11,83.53
21.5,113.75,2025,10,11,85.47
21.5,114.375,2025,10,11,87.27
21.5,115.0,2025,10,11,89.32
21.5,115.625,2025,10,11,90.78
22.0,113.125,2025,10,11,81.73
22.0,113.75,2025,10,11,81.51
22.0,114.375,2025,10,11,84.55
22.0,115.0,2025,10,11,87.16
22.0,115.625,2025,10,11,89.36
22.5,113.125,2025,10,11,81.19
22.5,113.75,2025,10,11,79.68
22.5,114.375,2025,10,11,82.22
22.5,115.0,2025,10,11,82.94
22.5,115.625,2025,10,11,86.65
23.0,113.125,2025,10,11,81.39
23.0,113.75,2025,10,11,80.7
23.0,114.375,2025,10,11,81.53
23.0,115.0,2025,10,11,85.6
23.0,115.625,2025,10,11,87.26
23.5,113.125,2025,10,11,80.32
23.5,113.75,2025,10,11,81.06
23.5,114.375,2025,10,11,82.87
23.5,115.0,2025,10,11,83.81
23.5,115.625,2025,10,11,86.29
21.0,113.125,2025,10,12,88.19
21.0,113.75,2025,10,12,88.93
21.0,114.375,2025,10,12,88.94
21.0,115.0,2025,10,12,88.14
21.0,115.625,2025,10,12,87.33
21.5,113.125,2025,10,12,87.86
21.5,113.75,2025,10,12,88.89
21.5,114.375,2025,10,12,89.18
21.5,115.0,2025,10,12,89.49
21.5,115.625,2025,10,12,89.37
22.0,113.125,2025,10,12,87.76
22.0,113.75,2025,10,12,86.69
22.0,114.375,2025,10,12,88.95
22.0,115.0,2025,10,12,89.63
22.0,115.625,2025,10,12,90.05
22.5,113.125,2025,10,12,88.68
22.5,113.75,2025,10,12,86.59
22.5,114.375,2025,10,12,88.6
22.5,115.0,2025,10,12,87.74
22.5,115.625,2025,10,12,89.36
23.0,113.125,2025,10,12,86.7
23.0,113.75,2025,10,12,87.11
23.0,114.375,2025,10,12,87.57
23.0,115.0,2025,10,12,90.39
23.0,115.625,2025,10,12,90.52
23.5,113.125,2025,10,12,84.65
23.5,113.75,2025,10,12,84.45
23.5,114.375,2025,10,12,84.63
23.5,115.0,2025,10,12,86.28
23.5,115.625,2025,10,12,88.65
21.0,113.125,2025,10,13,86.2
21.0,113.75,2025,10,13,87.3
21.0,114.375,2025,10,13,87.74
21.0,115.0,2025,10,13,88.37
21.0,115.625,2025,10,13,88.59
21.5,113.125,2025,10,13,84.24
21.5,113.75,2025,10,13,84.99
21.5,114.375,2025,10,13,86.95
21.5,115.0,2025,10,13,89.2
21.5,115.625,2025,10,13,90.35
22.0,113.125,2025,10,13,85.68
22.0,113.75,2025,10,13,82.45
22.0,114.375,2025,10,13,85.79
22.0,115.0,2025,10,13,88.11
22.0,115.625,2025,10,13,90.62
22.5,113.125,2025,10,13,87.59
22.5,113.75,2025,10,13,84.54
22.5,114.375,2025,10,13,86.47
22.5,115.0,2025,10,13,85.93
22.5,115.625,2025,10,13,89.44
23.0,113.125,2025,10,13,86.31
23.0,113.75,2025,10,13,86.43
23.0,114.375,2025,10,13,87.79
23.0,115.0,2025,10,13,89.92
23.0,115.625,2025,10,13,89.87
23.5,113.125,2025,10,13,84.43
23.5,113.75,2025,10,13,86.14
23.5,114.375,2025,10,13,86.8
23.5,115.0,2025,10,13,87.65
23.5,115.625,2025,10,13,89.13
21.0,113.125,2025,10,14,83.1
21.0,113.75,2025,10,14,84.37
21.0,114.375,2025,10,14,85.11
21.0,115.0,2025,10,14,85.36
21.0,115.625,2025,10,14,85.57
21.5,113.125,2025,10,14,82.37
21.5,113.75,2025,10,14,83.74
21.5,114.375,2025,10,14,84.65
21.5,115.0,2025,10,14,85.81
21.5,115.625,2025,10,14,86.43
22.0,113.125,2025,10,14,82.97
22.0,113.75,2025,10,14,80.92
22.0,114.375,2025,10,14,83.21
22.0,115.0,2025,10,14,84.45
22.0,115.625,2025,10,14,85.59
22.5,113.125,2025,10,14,84.3
22.5,113.75,2025,10,14,80.49
22.5,114.375,2025,10,14,81.93
22.5,115.0,2025,10,14,80.55
22.5,115.625,2025,10,14,82.34
23.0,113.125,2025,10,14,83.3
23.0,113.75,2025,10,14,82.37
23.0,114.375,2025,10,14,80.89
23.0,115.0,2025,10,14,82.42
23.0,115.625,2025,10,14,80.62
23.5,113.125,2025,10,14,82.05
23.5,113.75,2025,10,14,81.75
23.5,114.375,2025,10,14,80.86
23.5,115.0,2025,10,14,79.2
23.5,115.625,2025,10,14,80.87
21.0,113.125,2025,10,15,81.32
21.0,113.75,2025,10,15,82.21
21.0,114.375,2025,10,15,83.14
21.0,115.0,2025,10,15,83.76
21.0,115.625,2025,10,15,83.65
21.5,113.125,2025,10,15,78.57
21.5,113.75,2025,10,15,80.16
21.5,114.375,2025,10,15,81.41
21.5,115.0,2025,10,15,83.0
21.5,115.625,2025,10,15,83.46
22.0,113.125,2025,10,15,78.83
22.0,113.75,2025,10,15,76.93
22.0,114.375,2025,10,15,80.59
22.0,115.0,2025,10,15,83.15
22.0,115.625,2025,10,15,84.04
22.5,113.125,2025,10,15,80.35
22.5,113.75,2025,10,15,76.57
22.5,114.375,2025,10,15,79.47
22.5,115.0,2025,10,15,80.81
22.5,115.625,2025,10,15,83.1
23.0,113.125,2025,10,15,78.84
23.0,113.75,2025,10,15,76.83
23.0,114.375,2025,10,15,77.87
23.0,115.0,2025,10,15,82.71
23.0,115.625,2025,10,15,84.86
23.5,113.125,2025,10,15,80.14
23.5,113.75,2025,10,15,78.99
23.5,114.375,2025,10,15,77.73
23.5,115.0,2025,10,15,79.31
23.5,115.625,2025,10,15,82.7
21.0,113.125,2025,10,16,80.49
21.0,113.75,2025,10,16,80.77
21.0,114.375,2025,10,16,80.99
21.0,115.0,2025,10,16,82.16
21.0,115.625,2025,10,16,83.16
21.5,113.125,2025,10,16,80.06
21.5,113.75,2025,10,16,80.23
21.5,114.375,2025,10,16,80.23
21.5,115.0,2025,10,16,81.13
21.5,115.625,2025,10,16,82.12
22.0,113.125,2025,10,16,81.75
22.0,113.75,2025,10,16,79.02
22.0,114.375,2025,10,16,80.41
22.0,115.0,2025,10,16,80.76
22.0,115.625,2025,10,16,81.81
22.5,113.125,2025,10,16,81.34
22.5,113.75,2025,10,16,79.75
22.5,114.375,2025,10,16,81.01
22.5,115.0,2025,10,16,79.88
22.5,115.625,2025,10,16,81.88
23.0,113.125,2025,10,16,77.81
23.0,113.75,2025,10,16,79.56
23.0,114.375,2025,10,16,81.66
23.0,115.0,2025,10,16,85.89
23.0,115.625,2025,10,16,85.99
23.5,113.125,2025,10,16,80.01
23.5,113.75,2025,10,16,80.29
23.5,114.375,2025,10,16,81.1
23.5,115.0,2025,10,16,83.57
23.5,115.625,2025,10,16,86.39
21.0,113.125,2025,10,17,82.19
21.0,113.75,2025,10,17,83.57
21.0,114.375,2025,10,17,84.93
21.0,115.0,2025,10,17,85.92
21.0,115.625,2025,10,17,85.85
21.5,113.125,2025,10,17,80.69
21.5,113.75,2025,10,17,82.07
21.5,114.375,2025,10,17,83.86
21.5,115.0,2025,10,17,85.86
21.5,115.625,2025,10,17,86.91
22.0,113.125,2025,10,17,79.26
22.0,113.75,2025,10,17,77.06
22.0,114.375,2025,10,17,80.52
22.0,115.0,2025,10,17,83.64
22.0,115.625,2025,10,17,86.65
22.5,113.125,2025,10,17,75.91
22.5,113.75,2025,10,17,74.17
22.5,114.375,2025,10,17,76.23
22.5,115.0,2025,10,17,77.87
22.5,115.625,2025,10,17,83.33
23.0,113.125,2025,10,17,76.04
23.0,113.75,2025,10,17,74.69
23.0,114.375,2025,10,17,75.77
23.0,115.0,2025,10,17,79.94
23.0,115.625,2025,10,17,83.0
23.5,113.125,2025,10,17,79.71
23.5,113.75,2025,10,17,80.53
23.5,114.375,2025,10,17,77.93
